Plan file, plan diff, Entropy, Cosine, Hamming Similarity, Hamming Dist, Euclidean, Jaccard
agent_447.plans , s1-s3, 0.136510, 0.511692, 0.000000, 0.012378, 0.004186, 0.000000 
agent_447.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_448.plans , s1-s2, 0.252916, 0.101745, 0.000000, 0.019452, 0.006899, 0.000000 
agent_448.plans , s1-s3, 0.234112, 0.183436, 16.666667, 0.017683, 0.006800, 0.000000 
agent_448.plans , s2-s3, 0.042776, 0.680333, 100.000000, 0.008842, 0.002350, 0.000000 

agent_449.plans , s1-s2, 0.180098, 0.000000, 0.000000, 0.033599, 0.004408, 0.000000 
agent_449.plans , s1-s3, 0.031861, 0.857953, 100.000000, 0.004421, 0.001755, 0.000000 
agent_449.plans , s2-s3, 0.156963, 0.000000, 3.030303, 0.032714, 0.004217, 0.000000 

agent_45.plans , s1-s2, 0.107055, 0.808710, 100.000000, 0.019452, 0.003425, 0.000000 
agent_45.plans , s1-s3, 0.358108, 0.021500, 0.000000, 0.037135, 0.008098, 0.000000 
agent_45.plans , s2-s3, 0.309000, 0.056847, 10.000000, 0.035367, 0.007747, 0.000000 

agent_450.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_450.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_450.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_451.plans , s1-s2, 0.247987, 0.262046, 0.000000, 0.016799, 0.007034, 0.000000 
agent_451.plans , s1-s3, 0.185471, 0.412156, 100.000000, 0.007073, 0.006455, 0.000000 
agent_451.plans , s2-s3, 0.067517, 0.708793, 72.727273, 0.009726, 0.002794, 0.000000 

agent_452.plans , s1-s2, 0.331790, 0.147009, 0.000000, 0.012378, 0.008861, 0.000000 
agent_452.plans , s1-s3, 0.331790, 0.147009, 0.000000, 0.012378, 0.008861, 0.000000 
agent_452.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_453.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_453.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_453.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_454.plans , s1-s2, 0.540900, 0.434194, 0.000000, 0.018568, 0.012249, 0.000000 
agent_454.plans , s1-s3, 0.702711, 0.017802, 12.500000, 0.017683, 0.014907, 0.000000 
agent_454.plans , s2-s3, 0.227728, 0.055518, 100.000000, 0.011494, 0.008703, 0.000000 

agent_455.plans , s1-s2, 0.920124, 0.106696, 0.000000, 0.014147, 0.019201, 0.000000 
agent_455.plans , s1-s3, 0.920124, 0.106696, 0.000000, 0.014147, 0.019201, 0.000000 
agent_455.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_456.plans , s1-s2, 0.903486, 0.013171, 0.000000, 0.026525, 0.018074, 0.000000 
agent_456.plans , s1-s3, 0.740513, 0.249460, 100.000000, 0.012378, 0.017049, 0.000000 
agent_456.plans , s2-s3, 0.271280, 0.038143, 12.500000, 0.024757, 0.007506, 0.000000 

agent_457.plans , s1-s2, 1.249301, 0.013627, 6.666667, 0.016799, 0.023915, 0.000000 
agent_457.plans , s1-s3, 1.261377, 0.012619, 0.000000, 0.017683, 0.023962, 0.000000 
agent_457.plans , s2-s3, 0.025852, 0.877570, 100.000000, 0.004421, 0.001929, 0.000000 

agent_458.plans , s1-s2, 1.252478, 0.007756, 0.000000, 0.025641, 0.024182, 0.000000 
agent_458.plans , s1-s3, 1.252478, 0.007756, 0.000000, 0.025641, 0.024182, 0.000000 
agent_458.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_459.plans , s1-s2, 0.175838, 0.343063, 0.000000, 0.006189, 0.006260, 0.000000 
agent_459.plans , s1-s3, 0.175838, 0.343063, 0.000000, 0.006189, 0.006260, 0.000000 
agent_459.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_46.plans , s1-s2, 1.051385, 0.000000, 76.190476, 0.050398, 0.020134, 0.000000 
agent_46.plans , s1-s3, 1.055577, 0.015845, 0.000000, 0.064545, 0.020052, 0.000000 
agent_46.plans , s2-s3, 0.254026, 0.029491, 100.000000, 0.045977, 0.005410, 0.000000 

agent_460.plans , s1-s2, 1.113721, 0.000000, 100.000000, 0.057471, 0.020992, 0.000000 
agent_460.plans , s1-s3, 1.133255, 0.019788, 0.000000, 0.071618, 0.020982, 0.000000 
agent_460.plans , s2-s3, 0.308685, 0.000000, 37.500000, 0.066313, 0.006107, 0.000000 

agent_461.plans , s1-s2, 0.290247, 0.795585, 100.000000, 0.005305, 0.010467, 0.000000 
agent_461.plans , s1-s3, 0.463914, 0.655338, 0.000000, 0.015031, 0.013598, 0.000000 
agent_461.plans , s2-s3, 0.191525, 0.845921, 18.181818, 0.013263, 0.008763, 0.000000 

agent_462.plans , s1-s2, 0.392088, 0.064285, 92.307692, 0.015031, 0.010756, 0.000000 
agent_462.plans , s1-s3, 0.460059, 0.001878, 0.000000, 0.025641, 0.011173, 0.000000 
agent_462.plans , s2-s3, 0.076707, 0.884132, 100.000000, 0.014147, 0.003097, 0.000000 

agent_463.plans , s1-s2, 0.729237, 0.411669, 0.000000, 0.033599, 0.015324, 0.000000 
agent_463.plans , s1-s3, 0.729237, 0.411669, 0.000000, 0.033599, 0.015324, 0.000000 
agent_463.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_464.plans , s1-s2, 0.952856, 0.025601, 10.344828, 0.029178, 0.019371, 0.000000 
agent_464.plans , s1-s3, 1.000344, 0.002972, 0.000000, 0.031830, 0.020279, 0.000000 
agent_464.plans , s2-s3, 0.076887, 0.196518, 100.000000, 0.006189, 0.006224, 0.000000 

agent_465.plans , s1-s2, 1.178044, 0.323776, 0.000000, 0.037135, 0.024203, 0.000000 
agent_465.plans , s1-s3, 1.178044, 0.323776, 0.000000, 0.037135, 0.024203, 0.000000 
agent_465.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_466.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_466.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_466.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_467.plans , s1-s2, 1.036772, 0.013968, 100.000000, 0.053935, 0.020030, 0.000000 
agent_467.plans , s1-s3, 1.033452, 0.055077, 0.000000, 0.062776, 0.019929, 0.000000 
agent_467.plans , s2-s3, 0.271142, 0.063547, 10.000000, 0.061892, 0.005668, 0.000000 

agent_468.plans , s1-s2, 0.274485, 0.037573, 0.000000, 0.023873, 0.007108, 0.000000 
agent_468.plans , s1-s3, 0.274485, 0.037573, 0.000000, 0.023873, 0.007108, 0.000000 
agent_468.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_469.plans , s1-s2, 0.966566, 0.024298, 0.000000, 0.036251, 0.019505, 0.000000 
agent_469.plans , s1-s3, 0.966566, 0.024298, 0.000000, 0.036251, 0.019505, 0.000000 
agent_469.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_47.plans , s1-s2, 1.178763, 0.246868, 50.000000, 0.017683, 0.024122, 0.000000 
agent_47.plans , s1-s3, 1.196269, 0.244613, 0.000000, 0.022989, 0.024180, 0.000000 
agent_47.plans , s2-s3, 0.372537, 0.510925, 100.000000, 0.012378, 0.012219, 0.000000 

agent_470.plans , s1-s2, 0.160900, 0.056853, 2.631579, 0.040672, 0.003877, 0.000000 
agent_470.plans , s1-s3, 0.056616, 0.750287, 100.000000, 0.007958, 0.002409, 0.000000 
agent_470.plans , s2-s3, 0.103936, 0.062609, 0.000000, 0.041556, 0.003582, 0.000000 

agent_471.plans , s1-s2, 0.495543, 0.084019, 100.000000, 0.030946, 0.010259, 0.000000 
agent_471.plans , s1-s3, 0.457042, 0.172741, 0.000000, 0.038019, 0.009866, 0.000000 
agent_471.plans , s2-s3, 0.233016, 0.153529, 12.500000, 0.037135, 0.005220, 0.000000 

agent_472.plans , s1-s2, 0.022439, 0.558804, 0.000000, 0.007073, 0.001383, 0.000000 
agent_472.plans , s1-s3, 0.022439, 0.558804, 0.000000, 0.007073, 0.001383, 0.000000 
agent_472.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_473.plans , s1-s2, 0.656172, 0.447214, 100.000000, 0.004421, 0.018634, 1.000000 
agent_473.plans , s1-s3, 1.147133, 0.000000, 0.000000, 0.016799, 0.023933, 1.000000 
agent_473.plans , s2-s3, 1.015498, 0.000000, 7.142857, 0.015915, 0.022436, 1.000000 

agent_474.plans , s1-s2, 0.117716, 0.220429, 0.000000, 0.019452, 0.003282, 0.000000 
agent_474.plans , s1-s3, 0.117716, 0.220429, 0.000000, 0.019452, 0.003282, 0.000000 
agent_474.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_475.plans , s1-s2, 0.991383, 0.000537, 100.000000, 0.017683, 0.020895, 0.000000 
agent_475.plans , s1-s3, 0.447726, 0.704919, 66.666667, 0.019452, 0.012330, 0.000000 
agent_475.plans , s2-s3, 0.702861, 0.000000, 0.000000, 0.022989, 0.019016, 0.000000 

agent_476.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_476.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_476.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_477.plans , s1-s2, 0.200267, 0.260625, 0.000000, 0.007073, 0.006519, 0.000000 
agent_477.plans , s1-s3, 0.163742, 0.379849, 100.000000, 0.003537, 0.006169, 0.000000 
agent_477.plans , s2-s3, 0.035906, 0.730891, 100.000000, 0.003537, 0.002108, 0.000000 

agent_478.plans , s1-s2, 0.935984, 0.079018, 0.000000, 0.037135, 0.019404, 0.000000 
agent_478.plans , s1-s3, 0.935984, 0.079018, 0.000000, 0.037135, 0.019404, 0.000000 
agent_478.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_479.plans , s1-s2, 0.173682, 0.162092, 0.000000, 0.006189, 0.006224, 0.000000 
agent_479.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_479.plans , s2-s3, 0.077471, 0.162092, 0.000000, 0.006189, 0.006224, 0.000000 

agent_48.plans , s1-s2, 0.149286, 0.000000, 0.000000, 0.016799, 0.003987, 0.000000 
agent_48.plans , s1-s3, 0.149286, 0.000000, 0.000000, 0.016799, 0.003987, 0.000000 
agent_48.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_480.plans , s1-s2, 0.102648, 0.000000, 0.000000, 0.008842, 0.003255, 0.000000 
agent_480.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_480.plans , s2-s3, 0.080066, 0.000000, 0.000000, 0.008842, 0.003255, 0.000000 

agent_481.plans , s1-s2, 0.297605, 0.004024, 7.692308, 0.023873, 0.007428, 0.000000 
agent_481.plans , s1-s3, 0.314140, 0.003793, 0.000000, 0.024757, 0.007641, 0.000000 
agent_481.plans , s2-s3, 0.255497, 0.033865, 100.000000, 0.013263, 0.007234, 0.000000 

agent_482.plans , s1-s2, 0.986344, 0.002283, 0.000000, 0.039788, 0.019591, 0.000000 
agent_482.plans , s1-s3, 0.946195, 0.079495, 75.000000, 0.026525, 0.019428, 0.000000 
agent_482.plans , s2-s3, 0.097883, 0.269984, 100.000000, 0.022104, 0.003348, 0.000000 

agent_483.plans , s1-s2, 0.353333, 0.194684, 0.000000, 0.033599, 0.007901, 0.000000 
agent_483.plans , s1-s3, 0.353333, 0.194684, 0.000000, 0.033599, 0.007901, 0.000000 
agent_483.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_484.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_484.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_484.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_485.plans , s1-s2, 0.363009, 0.005651, 0.000000, 0.029178, 0.008160, 0.000000 
agent_485.plans , s1-s3, 0.363009, 0.005651, 0.000000, 0.029178, 0.008160, 0.000000 
agent_485.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_486.plans , s1-s2, 0.100841, 0.112697, 0.000000, 0.016799, 0.003371, 0.000000 
agent_486.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_486.plans , s2-s3, 0.106357, 0.112697, 0.000000, 0.016799, 0.003371, 0.000000 

agent_487.plans , s1-s2, 0.952492, 0.008863, 0.000000, 0.022104, 0.019234, 0.000000 
agent_487.plans , s1-s3, 0.952492, 0.008863, 0.000000, 0.022104, 0.019234, 0.000000 
agent_487.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_488.plans , s1-s2, 1.229309, 0.031266, 0.000000, 0.032714, 0.024115, 0.000000 
agent_488.plans , s1-s3, 1.264569, 0.026199, 75.000000, 0.030062, 0.024232, 0.000000 
agent_488.plans , s2-s3, 0.101404, 0.219341, 100.000000, 0.029178, 0.003683, 0.000000 

agent_489.plans , s1-s2, 0.206497, 0.009130, 0.000000, 0.003537, 0.008506, 0.000000 
agent_489.plans , s1-s3, 0.206497, 0.009130, 0.000000, 0.003537, 0.008506, 0.000000 
agent_489.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_49.plans , s1-s2, 0.154308, 0.000000, 0.000000, 0.042440, 0.003804, 0.000000 
agent_49.plans , s1-s3, 0.031861, 0.848214, 100.000000, 0.004421, 0.001755, 0.000000 
agent_49.plans , s2-s3, 0.109794, 0.000000, 2.325581, 0.041556, 0.003582, 0.000000 

agent_490.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_490.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_490.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_491.plans , s1-s2, 0.967318, 0.031548, 0.000000, 0.051282, 0.019604, 0.000000 
agent_491.plans , s1-s3, 0.907601, 0.128881, 41.463415, 0.036251, 0.019345, 0.000000 
agent_491.plans , s2-s3, 0.081171, 0.462320, 100.000000, 0.015031, 0.003179, 0.000000 

agent_492.plans , s1-s2, 0.258704, 0.149229, 0.000000, 0.013263, 0.007025, 0.000000 
agent_492.plans , s1-s3, 0.191144, 0.362109, 100.000000, 0.007073, 0.006455, 0.000000 
agent_492.plans , s2-s3, 0.089502, 0.386856, 57.142857, 0.009726, 0.003418, 0.000000 

agent_493.plans , s1-s2, 0.519977, 0.072473, 23.076923, 0.039788, 0.010443, 0.000000 
agent_493.plans , s1-s3, 0.424012, 0.234163, 100.000000, 0.030946, 0.009749, 0.000000 
agent_493.plans , s2-s3, 0.261339, 0.256264, 0.000000, 0.042440, 0.005711, 0.000000 

agent_494.plans , s1-s2, 1.248849, 0.019103, 40.000000, 0.037135, 0.024146, 0.000000 
agent_494.plans , s1-s3, 1.273664, 0.020605, 0.000000, 0.040672, 0.024201, 0.000000 
agent_494.plans , s2-s3, 0.130787, 0.332627, 100.000000, 0.031830, 0.003937, 0.000000 

agent_495.plans , s1-s2, 0.088306, 0.649406, 0.000000, 0.008842, 0.003165, 0.000000 
agent_495.plans , s1-s3, 0.088306, 0.649406, 0.000000, 0.008842, 0.003165, 0.000000 
agent_495.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_496.plans , s1-s2, 0.936113, 0.053023, 0.000000, 0.028294, 0.019312, 0.000000 
agent_496.plans , s1-s3, 0.936113, 0.053023, 0.000000, 0.028294, 0.019312, 0.000000 
agent_496.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_497.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_497.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_497.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_498.plans , s1-s2, 0.072902, 0.344591, 0.000000, 0.007958, 0.002734, 0.000000 
agent_498.plans , s1-s3, 0.072902, 0.344591, 0.000000, 0.007958, 0.002734, 0.000000 
agent_498.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_499.plans , s1-s2, 0.218482, 0.233519, 0.000000, 0.011494, 0.006584, 0.000000 
agent_499.plans , s1-s3, 0.218482, 0.233519, 0.000000, 0.011494, 0.006584, 0.000000 
agent_499.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_5.plans , s1-s2, 0.250522, 0.028229, 0.000000, 0.014147, 0.006957, 0.000000 
agent_5.plans , s1-s3, 0.207015, 0.211387, 50.000000, 0.010610, 0.006529, 0.000000 
agent_5.plans , s2-s3, 0.076501, 0.175887, 100.000000, 0.007073, 0.003061, 0.000000 

agent_50.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_50.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_50.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_500.plans , s1-s2, 0.352258, 0.204799, 48.148148, 0.023873, 0.008358, 0.000000 
agent_500.plans , s1-s3, 0.419609, 0.034085, 0.000000, 0.035367, 0.008853, 0.000000 
agent_500.plans , s2-s3, 0.073597, 0.578322, 100.000000, 0.011494, 0.002917, 0.000000 

agent_501.plans , s1-s2, 0.295841, 0.149453, 0.000000, 0.028294, 0.007285, 0.000000 
agent_501.plans , s1-s3, 0.295841, 0.149453, 0.000000, 0.028294, 0.007285, 0.000000 
agent_501.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_502.plans , s1-s2, 0.159513, 0.000000, 2.631579, 0.040672, 0.003877, 0.000000 
agent_502.plans , s1-s3, 0.056973, 0.733056, 100.000000, 0.007958, 0.002409, 0.000000 
agent_502.plans , s2-s3, 0.107276, 0.000000, 0.000000, 0.041556, 0.003582, 0.000000 

agent_503.plans , s1-s2, 0.920483, 0.012628, 10.000000, 0.055703, 0.016955, 0.000000 
agent_503.plans , s1-s3, 0.921043, 0.017046, 0.000000, 0.060124, 0.016918, 0.000000 
agent_503.plans , s2-s3, 0.087387, 0.558384, 100.000000, 0.015915, 0.003164, 0.000000 

agent_504.plans , s1-s2, 0.554359, 0.035437, 0.000000, 0.016799, 0.012186, 0.000000 
agent_504.plans , s1-s3, 0.561646, 0.031799, 100.000000, 0.014147, 0.012252, 0.000000 
agent_504.plans , s2-s3, 0.049555, 0.199507, 0.000000, 0.016799, 0.002451, 0.000000 

agent_505.plans , s1-s2, 0.291048, 0.129628, 12.500000, 0.022989, 0.007315, 0.000000 
agent_505.plans , s1-s3, 0.292915, 0.128347, 0.000000, 0.024757, 0.007330, 0.000000 
agent_505.plans , s2-s3, 0.075240, 0.600085, 100.000000, 0.010610, 0.002991, 0.000000 

agent_506.plans , s1-s2, 0.485719, 0.107698, 100.000000, 0.030062, 0.010206, 0.000000 
agent_506.plans , s1-s3, 0.453199, 0.190789, 0.000000, 0.038019, 0.009866, 0.000000 
agent_506.plans , s2-s3, 0.220677, 0.207206, 22.222222, 0.036251, 0.005115, 0.000000 

agent_507.plans , s1-s2, 0.601631, 0.000000, 100.000000, 0.041556, 0.010669, 0.000000 
agent_507.plans , s1-s3, 0.588638, 0.082272, 7.692308, 0.052166, 0.010744, 0.000000 
agent_507.plans , s2-s3, 0.323800, 0.000000, 0.000000, 0.053050, 0.006752, 0.000000 

agent_508.plans , s1-s2, 0.759557, 0.282928, 0.000000, 0.022989, 0.019016, 0.000000 
agent_508.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 
agent_508.plans , s2-s3, 0.654229, 0.282928, 0.000000, 0.022989, 0.019016, 0.000000 

agent_509.plans , s1-s2, 0.074585, 0.326885, 0.000000, 0.009726, 0.002677, 0.000000 
agent_509.plans , s1-s3, 0.031470, 0.753059, 100.000000, 0.004421, 0.001755, 0.000000 
agent_509.plans , s2-s3, 0.039107, 0.506478, 50.000000, 0.007073, 0.002191, 0.000000 

agent_51.plans , s1-s2, 1.203466, 0.001862, 0.000000, 0.047745, 0.022955, 0.000000 
agent_51.plans , s1-s3, 0.997149, 0.376789, 45.945946, 0.032714, 0.021132, 0.000000 
agent_51.plans , s2-s3, 0.155404, 0.135144, 100.000000, 0.015031, 0.008965, 0.000000 

agent_510.plans , s1-s2, 0.117905, 0.135488, 0.000000, 0.021220, 0.003574, 0.000000 
agent_510.plans , s1-s3, 0.031916, 0.771295, 100.000000, 0.005305, 0.001855, 0.000000 
agent_510.plans , s2-s3, 0.098382, 0.270977, 11.111111, 0.019452, 0.003282, 0.000000 

agent_511.plans , s1-s2, 0.778549, 0.064900, 0.000000, 0.040672, 0.015388, 0.000000 
agent_511.plans , s1-s3, 0.778549, 0.064900, 0.000000, 0.040672, 0.015388, 0.000000 
agent_511.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_512.plans , s1-s2, 0.440528, 0.079904, 0.000000, 0.031830, 0.009628, 0.000000 
agent_512.plans , s1-s3, 0.440528, 0.079904, 0.000000, 0.031830, 0.009628, 0.000000 
agent_512.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_513.plans , s1-s2, 0.983692, 0.020732, 0.000000, 0.040672, 0.019649, 0.000000 
agent_513.plans , s1-s3, 0.963305, 0.055737, 10.000000, 0.037135, 0.019563, 0.000000 
agent_513.plans , s2-s3, 0.044217, 0.659992, 100.000000, 0.005305, 0.002316, 0.000000 

agent_514.plans , s1-s2, 0.035763, 0.782168, 0.000000, 0.005305, 0.001855, 1.000000 
agent_514.plans , s1-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 1.000000 
agent_514.plans , s2-s3, 0.028053, 0.782168, 0.000000, 0.005305, 0.001855, 1.000000 

agent_515.plans , s1-s2, 0.318220, 0.139342, 0.000000, 0.026525, 0.007491, 0.000000 
agent_515.plans , s1-s3, 0.318220, 0.139342, 0.000000, 0.026525, 0.007491, 0.000000 
agent_515.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_516.plans , s1-s2, 0.808358, 0.064294, 0.000000, 0.045093, 0.015449, 0.000000 
agent_516.plans , s1-s3, 0.790248, 0.093416, 18.421053, 0.038904, 0.015370, 0.000000 
agent_516.plans , s2-s3, 0.046514, 0.744549, 100.000000, 0.011494, 0.002210, 0.000000 

agent_517.plans , s1-s2, 0.489120, 0.025761, 0.000000, 0.015031, 0.012222, 0.000000 
agent_517.plans , s1-s3, 0.489120, 0.025761, 0.000000, 0.015031, 0.012222, 0.000000 
agent_517.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_518.plans , s1-s2, 0.454032, 0.037416, 0.000000, 0.030062, 0.009723, 0.000000 
agent_518.plans , s1-s3, 0.454032, 0.037416, 0.000000, 0.030062, 0.009723, 0.000000 
agent_518.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_519.plans , s1-s2, 0.298706, 0.054578, 0.000000, 0.030062, 0.007345, 0.000000 
agent_519.plans , s1-s3, 0.252476, 0.214282, 18.181818, 0.026525, 0.006930, 0.000000 
agent_519.plans , s2-s3, 0.075125, 0.486387, 100.000000, 0.010610, 0.002967, 0.000000 

agent_52.plans , s1-s2, 1.099753, 0.035935, 17.391304, 0.053935, 0.020990, 0.000000 
agent_52.plans , s1-s3, 1.062154, 0.094213, 0.000000, 0.057471, 0.020748, 0.000000 
agent_52.plans , s2-s3, 0.220918, 0.303806, 100.000000, 0.037135, 0.005220, 0.000000 

agent_520.plans , s1-s2, 0.187336, 0.447774, 0.000000, 0.007073, 0.006455, 0.000000 
agent_520.plans , s1-s3, 0.187336, 0.447774, 0.000000, 0.007073, 0.006455, 0.000000 
agent_520.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_521.plans , s1-s2, 0.292250, 0.111138, 0.000000, 0.022104, 0.007245, 0.000000 
agent_521.plans , s1-s3, 0.292250, 0.111138, 0.000000, 0.022104, 0.007245, 0.000000 
agent_521.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_522.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_522.plans , s1-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
agent_522.plans , s2-s3, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 

agent_523.plans , s1-s2, 0.497432, 0.087170, 100.000000, 0.030946, 0.010259, 0.000000 
agent_523.plans , s1-s3, 0.455421, 0.193892, 0.000000, 0.038019, 0.009866, 0.000000 
agent_523.plans , s2-s3, 0.228889, 0.155271, 12.500000, 0.037135, 0.005220, 0.000000 

agent_524.plans , s1-s2, 0.336078, 0.133423, 0.000000, 0.012378, 0.008845, 0.000000 
agent_524.plans , s1-s3, 0.291856, 0.246535, 100.000000, 0.005305, 0.008569, 0.000000 
agent_524.plans , s2-s3, 0.040303, 0.654321, 75.000000, 0.007073, 0.002191, 0.000000 

agent_525.plans , s1-s2, 0.782113, 0.027522, 0.000000, 0.034483, 0.015168, 0.000000 
agent_525.plans , s1-s3, 0.782113, 0.027522, 0.000000, 0.034483, 0.015168, 0.000000 
agent_525.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_526.plans , s1-s2, 1.111282, 0.004301, 22.222222, 0.049514, 0.020994, 0.000000 
agent_526.plans , s1-s3, 1.073471, 0.067859, 0.000000, 0.053050, 0.020751, 0.000000 
agent_526.plans , s2-s3, 0.225795, 0.192408, 100.000000, 0.037135, 0.005220, 0.000000 

agent_527.plans , s1-s2, 0.999762, 0.000000, 0.000000, 0.023873, 0.021710, 0.000000 
agent_527.plans , s1-s3, 0.999762, 0.000000, 0.000000, 0.023873, 0.021710, 0.000000 
agent_527.plans , s2-s3, 0.000000, 1.000000, 100.000000, 0.000000, 0.000000, 0.000000 

agent_528.plans , s1-s2, 1.018756, 0.016839, 100.000000, 0.010610, 0.022165, 0.000000 
agent_528.plans , s1-s3, 1.037078, 0.010862, 0.000000, 0.015915, 0.022219, 0.000000 
agent_528.plans , s2-s3, 0.389081, 0.491329, 66.666667, 0.012378, 0.012202, 0.000000 

agent_529.plans , s1-s2, 0.000000, 1.000000, nan, 0.000000, 0.000000, 1.000000 
